number,house_id,datetime,energy_import
104,73,2020-08-05 07:00:00,0.09493712469118619
105,73,2020-08-05 08:00:00,0.23125699582436804
106,73,2020-08-05 09:00:00,0.08936941777991299
107,73,2020-08-05 10:00:00,0.009225254008532852
108,73,2020-08-05 11:00:00,0.016837356799467615
109,73,2020-08-05 12:00:00,0.01808345852965024
110,73,2020-08-05 13:00:00,0.052551352594713135
111,73,2020-08-05 14:00:00,0.022968716487740744
112,73,2020-08-05 15:00:00,0.10362270015716028
113,73,2020-08-05 16:00:00,0.08824261074386842
114,73,2020-08-05 17:00:00,0.1462827753493837
115,73,2020-08-05 18:00:00,0.24434622687393215
116,73,2020-08-05 19:00:00,0.427410145979876
117,73,2020-08-05 20:00:00,0.5127442482894623
118,73,2020-08-05 21:00:00,0.28482009991600205
119,73,2020-08-05 22:00:00,0.23066544309288858
120,73,2020-08-05 23:00:00,0.33751314668173277
121,73,2020-08-06 00:00:00,0.22056157476920743
122,73,2020-08-06 01:00:00,0.2047590014259078
123,73,2020-08-06 02:00:00,0.17857337624270717
124,73,2020-08-06 03:00:00,0.09410482462729593
125,73,2020-08-06 04:00:00,0.14194659434637188
126,73,2020-08-06 05:00:00,0.05535873584306336
127,73,2020-08-06 06:00:00,0.11957261859788527
128,73,2020-08-06 07:00:00,0.15089566827236242
129,73,2020-08-06 08:00:00,0.20738488734466992
130,73,2020-08-06 09:00:00,0.05412514249867426
131,73,2020-08-06 10:00:00,0.13951339218679418
132,73,2020-08-06 11:00:00,0.005212532246666107
133,73,2020-08-06 12:00:00,0.007076577869400153
134,73,2020-08-06 13:00:00,0.05144866113216597
135,73,2020-08-06 14:00:00,0.15177950513219418
136,73,2020-08-06 15:00:00,0.061747669798191886
137,73,2020-08-06 16:00:00,0.16871563137913223
138,73,2020-08-06 17:00:00,0.2204688158538927
139,73,2020-08-06 18:00:00,0.11612142799059125
140,73,2020-08-06 19:00:00,0.23849227536401513
141,73,2020-08-06 20:00:00,0.3818333375983242
142,73,2020-08-06 21:00:00,0.33186049806522105
143,73,2020-08-06 22:00:00,0.17885360636425868
144,73,2020-08-06 23:00:00,0.3715018628388286
145,73,2020-08-07 00:00:00,0.19193212348601044
146,73,2020-08-07 01:00:00,0.2080852973788647
147,73,2020-08-07 02:00:00,0.12407221473820401
148,73,2020-08-07 03:00:00,0.10470300118973072
149,73,2020-08-07 04:00:00,0.10318208723087566
150,73,2020-08-07 05:00:00,0.08976958991255528
151,73,2020-08-07 06:00:00,0.14898472884665673
152,73,2020-08-07 07:00:00,0.05211671855194896
153,73,2020-08-07 08:00:00,0.08322843112807168
154,73,2020-08-07 09:00:00,0.05703232399511138
155,73,2020-08-07 10:00:00,0.0364397500748146
156,73,2020-08-07 11:00:00,0.004263840561483374
157,73,2020-08-07 12:00:00,0.17154479458001257
158,73,2020-08-07 13:00:00,0.15122794881084267
159,73,2020-08-07 14:00:00,0.08996365009041772
160,73,2020-08-07 15:00:00,0.0671852507736718
161,73,2020-08-07 16:00:00,0.14580492145858
162,73,2020-08-07 17:00:00,0.08494020130626112
163,73,2020-08-07 18:00:00,0.2766518137887282
164,73,2020-08-07 19:00:00,0.39632677805069
165,73,2020-08-07 20:00:00,0.590858353021117
166,73,2020-08-07 21:00:00,0.3709550574626067
167,73,2020-08-07 22:00:00,0.3266721104798622
168,73,2020-08-07 23:00:00,0.23435274636874914
169,73,2020-08-08 00:00:00,0.22249620504122986
170,73,2020-08-08 01:00:00,0.21396780616384278
171,73,2020-08-08 02:00:00,0.07750423063065745
172,73,2020-08-08 03:00:00,0.10968125324828609
173,73,2020-08-08 04:00:00,0.09079516297235567
174,73,2020-08-08 05:00:00,0.1461885742237851
175,73,2020-08-08 06:00:00,0.1519931937341708
176,73,2020-08-08 07:00:00,0.09273898744544681
177,73,2020-08-08 08:00:00,0.041682053634348994
178,73,2020-08-08 09:00:00,0.23876683294701137
179,73,2020-08-08 10:00:00,0.15212924199996636
180,73,2020-08-08 11:00:00,0.13192316451795352
181,73,2020-08-08 12:00:00,0.2673078168166493
182,73,2020-08-08 13:00:00,0.09697444607101643
183,73,2020-08-08 14:00:00,0.019442644896661084
184,73,2020-08-08 15:00:00,0.042497998478710046
185,73,2020-08-08 16:00:00,0.21711189463756847
186,73,2020-08-08 17:00:00,0.16871172223348113
187,73,2020-08-08 18:00:00,0.20641119862917118
188,73,2020-08-08 19:00:00,0.2322552980364054
189,73,2020-08-08 20:00:00,0.44445322561954487
190,73,2020-08-08 21:00:00,0.3888981490983479
191,73,2020-08-08 22:00:00,0.36614741093142134
192,73,2020-08-08 23:00:00,0.36694165515608207
193,73,2020-08-09 00:00:00,0.27261145308449886
194,73,2020-08-09 01:00:00,0.13269600360523048
195,73,2020-08-09 02:00:00,0.19345648112932767
196,73,2020-08-09 03:00:00,0.33955486746932817
197,73,2020-08-09 04:00:00,0.1851495387708252
198,73,2020-08-09 05:00:00,0.12907108585163612
199,73,2020-08-09 06:00:00,0.10803374561198593
200,73,2020-08-09 07:00:00,0.10009707292941593
201,73,2020-08-09 08:00:00,0.0868682459275223
202,73,2020-08-09 09:00:00,0.22257189022960178
203,73,2020-08-09 10:00:00,0.15422158028576863
204,73,2020-08-09 11:00:00,0.13032303675650814
205,73,2020-08-09 12:00:00,0.22650983638271124
206,73,2020-08-09 13:00:00,0.02302986854887232
207,73,2020-08-09 14:00:00,0.451
208,73,2020-08-09 15:00:00,0.08435166608746253
209,73,2020-08-09 16:00:00,0.15321716466239046
210,73,2020-08-09 17:00:00,0.2706023037915952
211,73,2020-08-09 18:00:00,0.1896025801531146
212,73,2020-08-09 19:00:00,0.2275497389862154
213,73,2020-08-09 20:00:00,0.24344260548578872
214,73,2020-08-09 21:00:00,0.3481946436999211
215,73,2020-08-09 22:00:00,0.2717881768621296
216,73,2020-08-09 23:00:00,0.16166342452668633
217,73,2020-08-10 00:00:00,0.2806124066647855
218,73,2020-08-10 01:00:00,0.14575764427342913
219,73,2020-08-10 02:00:00,0.17220408575730342
220,73,2020-08-10 03:00:00,0.18165084992864547
221,73,2020-08-10 04:00:00,0.07536792167927117
222,73,2020-08-10 05:00:00,0.11734850424099658
223,73,2020-08-10 06:00:00,0.12301618730226338
224,73,2020-08-10 07:00:00,0.14670506976038558
225,73,2020-08-10 08:00:00,0.06976307942488698
226,73,2020-08-10 09:00:00,0.044291286224338304
227,73,2020-08-10 10:00:00,0.1019701441226038
228,73,2020-08-10 11:00:00,0.01914951337369995
229,73,2020-08-10 12:00:00,0.012690183025439516
230,73,2020-08-10 13:00:00,0.06212969750699593
231,73,2020-08-10 14:00:00,0.15115784857298875
232,73,2020-08-10 15:00:00,0.03688930259542691
233,73,2020-08-10 16:00:00,0.27781931932020215
234,73,2020-08-10 17:00:00,0.1673449594775168
235,73,2020-08-10 18:00:00,0.298499031417628
236,73,2020-08-10 19:00:00,0.21627987935222165
237,73,2020-08-10 20:00:00,0.27311508736857526
238,73,2020-08-10 21:00:00,0.3111257751945851
239,73,2020-08-10 22:00:00,0.3271040597610099
240,73,2020-08-10 23:00:00,0.2047667528884468
241,73,2020-08-11 00:00:00,0.3567994489682674
242,73,2020-08-11 01:00:00,0.35528083850976355
243,73,2020-08-11 02:00:00,0.1492569543554301
244,73,2020-08-11 03:00:00,0.17975480574979272
245,73,2020-08-11 04:00:00,0.1732886203032583
246,73,2020-08-11 05:00:00,0.0688234952664064
247,73,2020-08-11 06:00:00,0.13017301437355003
248,73,2020-08-11 07:00:00,0.1344161984074828
249,73,2020-08-11 08:00:00,0.127737415499034
250,73,2020-08-11 09:00:00,0.005344815221721988
251,73,2020-08-11 10:00:00,0.02726541795442849
252,73,2020-08-11 11:00:00,0.13153789164892238
253,73,2020-08-11 12:00:00,0.004520568810493081
254,73,2020-08-11 13:00:00,0.22896047024724817
255,73,2020-08-11 14:00:00,0.1343267664378233
256,73,2020-08-11 15:00:00,0.06913090307205857
257,73,2020-08-11 16:00:00,0.14986999619892896
258,73,2020-08-11 17:00:00,0.15549050570501188
259,73,2020-08-11 18:00:00,0.34667378854990166
260,73,2020-08-11 19:00:00,0.26948861886605396
261,73,2020-08-11 20:00:00,0.38649458461262026
262,73,2020-08-11 21:00:00,0.267809770377115
263,73,2020-08-11 22:00:00,0.3520807414127078
264,73,2020-08-11 23:00:00,0.27362786952580487
265,73,2020-08-12 00:00:00,0.21414392289803338
266,73,2020-08-12 01:00:00,0.19512298259886654
267,73,2020-08-12 02:00:00,0.1488354937180561
268,73,2020-08-12 03:00:00,0.16731787297407177
269,73,2020-08-12 04:00:00,0.12658726474335735
270,73,2020-08-12 05:00:00,0.14247677789403618
271,73,2020-08-12 06:00:00,0.09980951342082758
272,73,2020-08-12 07:00:00,0.0821588379332484
273,73,2020-08-12 08:00:00,0.22127837484637514
274,73,2020-08-12 09:00:00,0.059075313891919556
275,73,2020-08-12 10:00:00,0.009691160014069798
276,73,2020-08-12 11:00:00,0.0017029624355536512
277,73,2020-08-12 12:00:00,0.06074334745271366
278,73,2020-08-12 13:00:00,0.017658057503055023
279,73,2020-08-12 14:00:00,0.19102642301689776
280,73,2020-08-12 15:00:00,0.06805217571382086
281,73,2020-08-12 16:00:00,0.17263860113127685
282,73,2020-08-12 17:00:00,0.13747174389091943
283,73,2020-08-12 18:00:00,0.208461260698056
284,73,2020-08-12 19:00:00,0.3451504231038491
285,73,2020-08-12 20:00:00,0.19722972140704897
286,73,2020-08-12 21:00:00,0.3132727753556221
287,73,2020-08-12 22:00:00,0.3285923315675673
288,73,2020-08-12 23:00:00,0.2587655189799809
289,73,2020-08-13 00:00:00,0.2273189485155569
290,73,2020-08-13 01:00:00,0.20553850668020088
291,73,2020-08-13 02:00:00,0.18182925154072796
292,73,2020-08-13 03:00:00,0.14332075855960705
293,73,2020-08-13 04:00:00,0.08480326955930317
294,73,2020-08-13 05:00:00,0.11833153219583814
295,73,2020-08-13 06:00:00,0.12068542831896661
296,73,2020-08-13 07:00:00,0.056542780577600066
297,73,2020-08-13 08:00:00,0.12051620414252494
298,73,2020-08-13 09:00:00,0.1548698971896697
299,73,2020-08-13 10:00:00,0.03595308754766925
300,73,2020-08-13 11:00:00,0.05962270245853387
301,73,2020-08-13 12:00:00,0.02401227792466787
302,73,2020-08-13 13:00:00,0.06868444611376855
303,73,2020-08-13 14:00:00,0.11474530366608172
304,73,2020-08-13 15:00:00,0.12370615040382338
305,73,2020-08-13 16:00:00,0.22513102916729452
306,73,2020-08-13 17:00:00,0.26537701851222373
307,73,2020-08-13 18:00:00,0.29922812961784406
308,73,2020-08-13 19:00:00,0.24329976389512828
309,73,2020-08-13 20:00:00,0.5400498174906407
310,73,2020-08-13 21:00:00,0.48790155176668604
311,73,2020-08-13 22:00:00,0.4638929188108509
312,73,2020-08-13 23:00:00,0.34631409977578703
313,73,2020-08-14 00:00:00,0.24872159228863192
314,73,2020-08-14 01:00:00,0.18475459065198646
315,73,2020-08-14 02:00:00,0.12482128144150223
316,73,2020-08-14 03:00:00,0.15476618316116764
317,73,2020-08-14 04:00:00,0.17832030095082083
318,73,2020-08-14 05:00:00,0.178719214313113
319,73,2020-08-14 06:00:00,0.09907110544480588
320,73,2020-08-14 07:00:00,0.31
321,73,2020-08-14 08:00:00,0.07703092878537152
322,73,2020-08-14 09:00:00,0.0010311520977589136
323,73,2020-08-14 10:00:00,0.0355327207390764
324,73,2020-08-14 11:00:00,0.04880555696067966
325,73,2020-08-14 12:00:00,0.05959739439983811
326,73,2020-08-14 13:00:00,0.41278494832647816
327,73,2020-08-14 14:00:00,0.31844400248439275
328,73,2020-08-14 15:00:00,0.17368332930257113
329,73,2020-08-14 16:00:00,0.08777093819279255
330,73,2020-08-14 17:00:00,0.25339550701100816
331,73,2020-08-14 18:00:00,0.20994586309625504
332,73,2020-08-14 19:00:00,0.3003169419625137
333,73,2020-08-14 20:00:00,0.4422441207118037
334,73,2020-08-14 21:00:00,0.4631073670971022
335,73,2020-08-14 22:00:00,0.37888927984219856
336,73,2020-08-14 23:00:00,0.3711432291724707
337,73,2020-08-15 00:00:00,0.22695339414895738
338,73,2020-08-15 01:00:00,0.21217327965159094
339,73,2020-08-15 02:00:00,0.1611886519165019
340,73,2020-08-15 03:00:00,0.13360469880491704
341,73,2020-08-15 04:00:00,0.13863022491969482
342,73,2020-08-15 05:00:00,0.10953438167276672
343,73,2020-08-15 06:00:00,0.11677000672976894
344,73,2020-08-15 07:00:00,0.14543657238320037
345,73,2020-08-15 08:00:00,0.19023146677183567
346,73,2020-08-15 09:00:00,0.22236083746714383
347,73,2020-08-15 10:00:00,0.05218467605757281
348,73,2020-08-15 11:00:00,0.057074659863790025
349,73,2020-08-15 12:00:00,0.04137124021917825
350,73,2020-08-15 13:00:00,0.005188386343021906
351,73,2020-08-15 14:00:00,0.11869864100469718
352,73,2020-08-15 15:00:00,0.2560498351196859
353,73,2020-08-15 16:00:00,0.12278212064940572
354,73,2020-08-15 17:00:00,0.062
355,73,2020-08-15 18:00:00,0.32790907894751203
356,73,2020-08-15 19:00:00,0.3288558839099358
357,73,2020-08-15 20:00:00,0.24924865611016142
358,73,2020-08-15 21:00:00,0.34867667736982494
359,73,2020-08-15 22:00:00,0.28450661863332455
360,73,2020-08-15 23:00:00,0.2168457046717293
361,73,2020-08-16 00:00:00,0.23408565302793596
362,73,2020-08-16 01:00:00,0.337
363,73,2020-08-16 02:00:00,0.22939287225110724
364,73,2020-08-16 03:00:00,0.30608830691507094
365,73,2020-08-16 04:00:00,0.17339405474614578
366,73,2020-08-16 05:00:00,0.13004847264788658
367,73,2020-08-16 06:00:00,0.10030863562609307
368,73,2020-08-16 07:00:00,0.10260464395308681
369,73,2020-08-16 08:00:00,0.20085080543559602
370,73,2020-08-16 09:00:00,0.29592691229206386
371,73,2020-08-16 10:00:00,0.2605708502848882
372,73,2020-08-16 11:00:00,0.05378311378267117
373,73,2020-08-16 12:00:00,0.16753724211548482
374,73,2020-08-16 13:00:00,0.08479831084052816
375,73,2020-08-16 14:00:00,0.024180637691210063
376,73,2020-08-16 15:00:00,0.2569815581212097
377,73,2020-08-16 16:00:00,0.2905826101538034
378,73,2020-08-16 17:00:00,0.12682445766309863
379,73,2020-08-16 18:00:00,0.19541810876777965
380,73,2020-08-16 19:00:00,0.18590706878567623
381,73,2020-08-16 20:00:00,0.2869774596839978
382,73,2020-08-16 21:00:00,0.18943202457180214
383,73,2020-08-16 22:00:00,0.18244242445970468
384,73,2020-08-16 23:00:00,0.33922474358282845
385,73,2020-08-17 00:00:00,0.29080949458592054
386,73,2020-08-17 01:00:00,0.2852320844186162
387,73,2020-08-17 02:00:00,0.1855522542520132
388,73,2020-08-17 03:00:00,0.19902886433190517
389,73,2020-08-17 04:00:00,0.1821828394104316
390,73,2020-08-17 05:00:00,0.19719972449577358
391,73,2020-08-17 06:00:00,0.19108901270230064
392,73,2020-08-17 07:00:00,0.14972249938879686
393,73,2020-08-17 08:00:00,0.059062924983066395
394,73,2020-08-17 09:00:00,0.2527956981649511
395,73,2020-08-17 10:00:00,0.0062068982889922795
396,73,2020-08-17 11:00:00,0.0886503436382094
397,73,2020-08-17 12:00:00,0.1285776488251962
398,73,2020-08-17 13:00:00,0.21219326449918574
399,73,2020-08-17 14:00:00,0.2075802878734236
400,73,2020-08-17 15:00:00,0.370412873151067
401,73,2020-08-17 16:00:00,0.2148865894663669
402,73,2020-08-17 17:00:00,0.19699232728573435
403,73,2020-08-17 18:00:00,0.152
404,73,2020-08-17 19:00:00,0.25869433663224756
405,73,2020-08-17 20:00:00,0.26098664593441945
406,73,2020-08-17 21:00:00,0.3138368524321682
407,73,2020-08-17 22:00:00,0.2724521247747947
408,73,2020-08-17 23:00:00,0.31369800305290374
409,73,2020-08-18 00:00:00,0.34
410,73,2020-08-18 01:00:00,0.32268941076658314
411,73,2020-08-18 02:00:00,0.13831755248413805
412,73,2020-08-18 03:00:00,0.11790169458678876
413,73,2020-08-18 04:00:00,0.08855628027315662
414,73,2020-08-18 05:00:00,0.13997366533383698
415,73,2020-08-18 06:00:00,0.13714901486637412
416,73,2020-08-18 07:00:00,0.10758795147338025
417,73,2020-08-18 08:00:00,0.09631762728100544
418,73,2020-08-18 09:00:00,0.052263523974393905
419,73,2020-08-18 10:00:00,0.003175895755095177
420,73,2020-08-18 11:00:00,0.009897011718757218
421,73,2020-08-18 12:00:00,0.466
422,73,2020-08-18 13:00:00,0.09891231257463179
423,73,2020-08-18 14:00:00,0.29169235130284826
424,73,2020-08-18 15:00:00,0.17043113941275181
425,73,2020-08-18 16:00:00,0.21512349187809135
426,73,2020-08-18 17:00:00,0.1958033783708073
427,73,2020-08-18 18:00:00,0.2754214431920896
428,73,2020-08-18 19:00:00,0.3232728476654145
429,73,2020-08-18 20:00:00,0.30082161169939475
430,73,2020-08-18 21:00:00,0.28397960925802074
431,73,2020-08-18 22:00:00,0.3655897566876582
432,73,2020-08-18 23:00:00,0.37706788385569395
433,73,2020-08-19 00:00:00,0.34
434,73,2020-08-19 01:00:00,0.2842653834335057
435,73,2020-08-19 02:00:00,0.13928000038600774
436,73,2020-08-19 03:00:00,0.17857914988113333
437,73,2020-08-19 04:00:00,0.19590124904024883
438,73,2020-08-19 05:00:00,0.10455306556408113
439,73,2020-08-19 06:00:00,0.0981638054103253
440,73,2020-08-19 07:00:00,0.18418290404742016
441,73,2020-08-19 08:00:00,0.07461737595025646
442,73,2020-08-19 09:00:00,0.2505635362561651
443,73,2020-08-19 10:00:00,0.0013548947954741797
444,73,2020-08-19 11:00:00,0.0902138191921898
445,73,2020-08-19 12:00:00,0.1274155151614831
446,73,2020-08-19 13:00:00,0.09563687762075333
447,73,2020-08-19 14:00:00,0.31619056307074594
448,73,2020-08-19 15:00:00,0.07392172874835448
449,73,2020-08-19 16:00:00,0.17374559335842163
450,73,2020-08-19 17:00:00,0.25830340558680825
451,73,2020-08-19 18:00:00,0.27079115256869063
452,73,2020-08-19 19:00:00,0.3544156426500929
453,73,2020-08-19 20:00:00,0.33553413508485774
454,73,2020-08-19 21:00:00,0.2564524009719247
455,73,2020-08-19 22:00:00,0.41716303211724515
456,73,2020-08-19 23:00:00,0.3787492374679187
457,73,2020-08-20 00:00:00,0.40158525011488244
458,73,2020-08-20 01:00:00,0.372
459,73,2020-08-20 02:00:00,0.3456233107869732
460,73,2020-08-20 03:00:00,0.23800485325595666
461,73,2020-08-20 04:00:00,0.17369428928869815
462,73,2020-08-20 05:00:00,0.18078931878777268
463,73,2020-08-20 06:00:00,0.21365954549960797
464,73,2020-08-20 07:00:00,0.04747161774027286
465,73,2020-08-20 08:00:00,0.1380200802407993
466,73,2020-08-20 09:00:00,0.029453656072144133
467,73,2020-08-20 10:00:00,0.003374500308761282
468,73,2020-08-20 11:00:00,0.09701952092684524
469,73,2020-08-20 12:00:00,0.279
470,73,2020-08-20 13:00:00,0.2651705489104657
471,73,2020-08-20 14:00:00,0.444
472,73,2020-08-20 15:00:00,0.23336215687800144
473,73,2020-08-20 16:00:00,0.12398181455818176
474,73,2020-08-20 17:00:00,0.12891149525601442
475,73,2020-08-20 18:00:00,0.2455235643972374
476,73,2020-08-20 19:00:00,0.58
477,73,2020-08-20 20:00:00,0.4386872757708984
478,73,2020-08-20 21:00:00,0.3684119198182024
479,73,2020-08-20 22:00:00,0.2807094719819995
480,73,2020-08-20 23:00:00,0.2696878780345696
481,73,2020-08-21 00:00:00,0.34
482,73,2020-08-21 01:00:00,0.28416749294612703
483,73,2020-08-21 02:00:00,0.21324798273624596
484,73,2020-08-21 03:00:00,0.16642501203370005
485,73,2020-08-21 04:00:00,0.1598339351954148
486,73,2020-08-21 05:00:00,0.12365434859972874
487,73,2020-08-21 06:00:00,0.12540568933508375
488,73,2020-08-21 07:00:00,0.10060747245502089
489,73,2020-08-21 08:00:00,0.05739316326587027
490,73,2020-08-21 09:00:00,0.10547493112876938
491,73,2020-08-21 10:00:00,0.004960798413065847
492,73,2020-08-21 11:00:00,0.09395052874687965
493,73,2020-08-21 12:00:00,0.14778051841249376
494,73,2020-08-21 13:00:00,0.23842362378028725
495,73,2020-08-21 14:00:00,0.31571298925229374
496,73,2020-08-21 15:00:00,0.23128462719757925
497,73,2020-08-21 16:00:00,0.2020109257377117
498,73,2020-08-21 17:00:00,0.2901533413603359
499,73,2020-08-21 18:00:00,0.33089031959294163
500,73,2020-08-21 19:00:00,0.2591656831619895
501,73,2020-08-21 20:00:00,0.36322398061188443
502,73,2020-08-21 21:00:00,0.4099484792689708
503,73,2020-08-21 22:00:00,0.46413458071704056
504,73,2020-08-21 23:00:00,0.3792673666182293
505,73,2020-08-22 00:00:00,0.30707122306748086
506,73,2020-08-22 01:00:00,0.197
507,73,2020-08-22 02:00:00,0.16327292324022102
508,73,2020-08-22 03:00:00,0.14924062116372577
509,73,2020-08-22 04:00:00,0.15061391976900265
510,73,2020-08-22 05:00:00,0.1557237056768381
511,73,2020-08-22 06:00:00,0.13147872197220678
512,73,2020-08-22 07:00:00,0.12198695351786887
513,73,2020-08-22 08:00:00,0.17076716235159003
514,73,2020-08-22 09:00:00,0.06312502249853955
515,73,2020-08-22 10:00:00,0.0018288052778243104
516,73,2020-08-22 11:00:00,0.002
517,73,2020-08-22 12:00:00,0.074
518,73,2020-08-22 13:00:00,0.03904107121422131
519,73,2020-08-22 14:00:00,0.304
520,73,2020-08-22 15:00:00,0.12756864980991636
521,73,2020-08-22 16:00:00,0.1
522,73,2020-08-22 17:00:00,0.32131617802456164
523,73,2020-08-22 18:00:00,0.31965121449952827
524,73,2020-08-22 19:00:00,0.3115915845257591
525,73,2020-08-22 20:00:00,0.32362235620856233
526,73,2020-08-22 21:00:00,0.33
527,73,2020-08-22 22:00:00,0.311
528,73,2020-08-22 23:00:00,0.509
529,73,2020-08-23 00:00:00,0.373
530,73,2020-08-23 01:00:00,0.32549856063080734
531,73,2020-08-23 02:00:00,0.145
532,73,2020-08-23 03:00:00,0.15740099095427487
533,73,2020-08-23 04:00:00,0.1386871846425322
534,73,2020-08-23 05:00:00,0.1324368247244407
535,73,2020-08-23 06:00:00,0.13172645091766277
536,73,2020-08-23 07:00:00,0.09800732561329242
537,73,2020-08-23 08:00:00,0.09316924459270054
538,73,2020-08-23 09:00:00,0.13328689113349487
539,73,2020-08-23 10:00:00,0.075
540,73,2020-08-23 11:00:00,0.1377433989990705
541,73,2020-08-23 12:00:00,0.04047505497406159
542,73,2020-08-23 13:00:00,0.22
543,73,2020-08-23 14:00:00,0.23391248112493077
