number,house_id,datetime,energy_export
196,49,2021-07-09 03:00:00,0.16678221772278115
197,49,2021-07-09 04:00:00,0.16311420684218136
198,49,2021-07-09 05:00:00,0.15535063939947658
199,49,2021-07-09 06:00:00,0.5991987758525991
200,49,2021-07-09 07:00:00,0.3505734663434718
201,49,2021-07-09 08:00:00,0.2511940923396427
202,49,2021-07-09 09:00:00,0.35461479978556526
203,49,2021-07-09 10:00:00,0.4557053056449705
204,49,2021-07-09 11:00:00,0.3966037694749306
205,49,2021-07-09 12:00:00,0.6858968956547135
206,49,2021-07-09 13:00:00,1.2915072158629362
207,49,2021-07-09 14:00:00,0.7420400458718845
208,49,2021-07-09 15:00:00,0.35684389494207586
209,49,2021-07-09 16:00:00,0.27057609069377914
210,49,2021-07-09 17:00:00,0.24766039671136775
211,49,2021-07-09 18:00:00,0.20673710923825048
212,49,2021-07-09 19:00:00,0.4076890992672203
213,49,2021-07-09 20:00:00,0.4149013387851879
214,49,2021-07-09 21:00:00,0.4820028478367512
215,49,2021-07-09 22:00:00,0.30739894071078505
216,49,2021-07-09 23:00:00,0.33773180420236026
217,49,2021-07-10 00:00:00,0.18017579991779098
218,49,2021-07-10 01:00:00,0.16288971619436093
219,49,2021-07-10 02:00:00,0.15708826752119126
220,49,2021-07-10 03:00:00,0.2090220460158036
221,49,2021-07-10 04:00:00,0.17001592884402114
222,49,2021-07-10 05:00:00,0.18724388792815447
223,49,2021-07-10 06:00:00,0.17808301196465132
224,49,2021-07-10 07:00:00,0.28318532664699003
225,49,2021-07-10 08:00:00,0.22563658007668583
226,49,2021-07-10 09:00:00,0.2479346888993956
227,49,2021-07-10 10:00:00,0.28223119658280843
228,49,2021-07-10 11:00:00,0.3403465616781639
229,49,2021-07-10 12:00:00,0.4399937786772331
230,49,2021-07-10 13:00:00,0.6951571968228879
231,49,2021-07-10 14:00:00,0.3964659174889024
232,49,2021-07-10 15:00:00,0.21552933817141934
233,49,2021-07-10 16:00:00,0.2020118662342377
234,49,2021-07-10 17:00:00,0.1756085536238007
235,49,2021-07-10 18:00:00,0.19669848463640113
236,49,2021-07-10 19:00:00,0.16322399125459996
237,49,2021-07-10 20:00:00,0.19306950045356
238,49,2021-07-10 21:00:00,0.26333069137334436
239,49,2021-07-10 22:00:00,0.25761125124628864
240,49,2021-07-10 23:00:00,0.16504522357170687
241,49,2021-07-11 00:00:00,0.21798778165268373
242,49,2021-07-11 01:00:00,0.1882223723283918
243,49,2021-07-11 02:00:00,0.17938670732963236
244,49,2021-07-11 03:00:00,0.19033155929327109
245,49,2021-07-11 04:00:00,0.18582210295065954
246,49,2021-07-11 05:00:00,0.1828787137677788
247,49,2021-07-11 06:00:00,0.16961816803228583
248,49,2021-07-11 07:00:00,0.28741117087449475
249,49,2021-07-11 08:00:00,0.24344716699852723
250,49,2021-07-11 09:00:00,0.24598352707412774
251,49,2021-07-11 10:00:00,0.30780142904394114
252,49,2021-07-11 11:00:00,0.2653395461261162
253,49,2021-07-11 12:00:00,0.3069797056570641
254,49,2021-07-11 13:00:00,0.3164661868945439
255,49,2021-07-11 14:00:00,0.23965359282241533
256,49,2021-07-11 15:00:00,0.2039202419896417
257,49,2021-07-11 16:00:00,0.21983972363885984
258,49,2021-07-11 17:00:00,0.15807485526257314
259,49,2021-07-11 18:00:00,0.1632702100788371
260,49,2021-07-11 19:00:00,1.0847395732222005
261,49,2021-07-11 20:00:00,1.1762851511621573
262,49,2021-07-11 21:00:00,1.331
263,49,2021-07-11 22:00:00,0.2579440105519
264,49,2021-07-11 23:00:00,0.18555342041083833
265,49,2021-07-12 00:00:00,0.2784414607240693
266,49,2021-07-12 01:00:00,0.14084409777080945
267,49,2021-07-12 02:00:00,0.13920754506439248
268,49,2021-07-12 03:00:00,0.1273006592347886
269,49,2021-07-12 04:00:00,0.12363205488861995
270,49,2021-07-12 05:00:00,0.1272170184931695
271,49,2021-07-12 06:00:00,0.22169167048960065
272,49,2021-07-12 07:00:00,0.24777234203285387
273,49,2021-07-12 08:00:00,0.2795056150438701
274,49,2021-07-12 09:00:00,0.24797030382582147
275,49,2021-07-12 10:00:00,0.9053664146267413
276,49,2021-07-12 11:00:00,0.6690531281832238
277,49,2021-07-12 12:00:00,0.40400471858022646
278,49,2021-07-12 13:00:00,0.7365984364614558
279,49,2021-07-12 14:00:00,0.2546267545479461
280,49,2021-07-12 15:00:00,0.32060338281164763
281,49,2021-07-12 16:00:00,0.3473112395561154
282,49,2021-07-12 17:00:00,0.3814791938934861
283,49,2021-07-12 18:00:00,0.22824614071118912
284,49,2021-07-12 19:00:00,0.2060483483171526
285,49,2021-07-12 20:00:00,0.23831847043569715
286,49,2021-07-12 21:00:00,0.25386210410319077
287,49,2021-07-12 22:00:00,0.40456108063998464
288,49,2021-07-12 23:00:00,0.18194644463806703
289,49,2021-07-13 00:00:00,0.13067705228725898
290,49,2021-07-13 01:00:00,0.14606969052529317
291,49,2021-07-13 02:00:00,0.12828619203561165
292,49,2021-07-13 03:00:00,0.15193397772415898
293,49,2021-07-13 04:00:00,0.1659105296230565
294,49,2021-07-13 05:00:00,0.17774928832673811
295,49,2021-07-13 06:00:00,0.296594353105934
296,49,2021-07-13 07:00:00,0.29853380316772266
297,49,2021-07-13 08:00:00,0.18504078390990636
298,49,2021-07-13 09:00:00,0.22229923141329921
299,49,2021-07-13 10:00:00,0.46351095056327146
300,49,2021-07-13 11:00:00,0.5015784748991688
301,49,2021-07-13 12:00:00,0.197668235905903
302,49,2021-07-13 13:00:00,0.26243276375597124
303,49,2021-07-13 14:00:00,0.23507573282406913
304,49,2021-07-13 15:00:00,0.3241401408900022
305,49,2021-07-13 16:00:00,0.18405339468516638
306,49,2021-07-13 17:00:00,0.1449674664281665
307,49,2021-07-13 18:00:00,0.22364487111673412
308,49,2021-07-13 19:00:00,0.49836364581367737
309,49,2021-07-13 20:00:00,0.5840856691665395
310,49,2021-07-13 21:00:00,0.48429677923305725
311,49,2021-07-13 22:00:00,0.19854971802718785
312,49,2021-07-13 23:00:00,0.18978151502687193
313,49,2021-07-14 00:00:00,0.2922969451806884
314,49,2021-07-14 01:00:00,0.2128564635675363
315,49,2021-07-14 02:00:00,0.138102188295863
316,49,2021-07-14 03:00:00,0.1320059950544441
317,49,2021-07-14 04:00:00,0.11222816534127067
318,49,2021-07-14 05:00:00,0.1342121573096301
319,49,2021-07-14 06:00:00,0.16516734161911978
320,49,2021-07-14 07:00:00,0.18814711366034118
321,49,2021-07-14 08:00:00,0.20926819240411682
322,49,2021-07-14 09:00:00,0.2922171075737004
323,49,2021-07-14 10:00:00,0.6099176586747134
324,49,2021-07-14 11:00:00,0.23571246389091222
325,49,2021-07-14 12:00:00,0.31875186031919384
326,49,2021-07-14 13:00:00,0.537907987479578
327,49,2021-07-14 14:00:00,0.3843488593505137
328,49,2021-07-14 15:00:00,0.3421572402104872
329,49,2021-07-14 16:00:00,0.3753397246360608
330,49,2021-07-14 17:00:00,0.14651531100351617
331,49,2021-07-14 18:00:00,0.29877894304203934
332,49,2021-07-14 19:00:00,0.5373863435859935
333,49,2021-07-14 20:00:00,0.6140309604757563
334,49,2021-07-14 21:00:00,0.6874407452323347
335,49,2021-07-14 22:00:00,0.7040686401973746
336,49,2021-07-14 23:00:00,0.44661757145218284
337,49,2021-07-15 00:00:00,0.1321367500769065
338,49,2021-07-15 01:00:00,0.1388672678347922
339,49,2021-07-15 02:00:00,0.14318021392980876
340,49,2021-07-15 03:00:00,0.12265321447100215
341,49,2021-07-15 04:00:00,0.11176617846621925
342,49,2021-07-15 05:00:00,0.13770352599033098
343,49,2021-07-15 06:00:00,0.14610405529598483
344,49,2021-07-15 07:00:00,0.21116437790123188
345,49,2021-07-15 08:00:00,0.26525668607635494
346,49,2021-07-15 09:00:00,0.18777215977621495
347,49,2021-07-15 10:00:00,0.3027745756580036
348,49,2021-07-15 11:00:00,0.20753752223695582
349,49,2021-07-15 12:00:00,0.16776035227502192
350,49,2021-07-15 13:00:00,0.4820473830980811
351,49,2021-07-15 14:00:00,0.20314495498642782
352,49,2021-07-15 15:00:00,0.2103462943880812
353,49,2021-07-15 16:00:00,0.19586869081592412
354,49,2021-07-15 17:00:00,0.26091108360479043
355,49,2021-07-15 18:00:00,0.2984804526423316
356,49,2021-07-15 19:00:00,0.38992928528410864
357,49,2021-07-15 20:00:00,0.520695355155854
358,49,2021-07-15 21:00:00,0.49098003314200644
359,49,2021-07-15 22:00:00,0.2638640473122363
360,49,2021-07-15 23:00:00,0.1945263209021561
361,49,2021-07-16 00:00:00,0.16582319590170153
362,49,2021-07-16 01:00:00,0.16227610800433162
363,49,2021-07-16 02:00:00,0.1861927189988825
364,49,2021-07-16 03:00:00,0.16560263398094208
365,49,2021-07-16 04:00:00,0.1378817237209042
366,49,2021-07-16 05:00:00,0.16776095005823816
367,49,2021-07-16 06:00:00,0.24177995254490608
368,49,2021-07-16 07:00:00,0.23139489718565154
369,49,2021-07-16 08:00:00,0.4682975125484902
370,49,2021-07-16 09:00:00,0.26471585246944473
371,49,2021-07-16 10:00:00,0.5171103221212532
372,49,2021-07-16 11:00:00,0.4193437662453054
373,49,2021-07-16 12:00:00,0.3000285741860397
374,49,2021-07-16 13:00:00,1.2765457185044713
375,49,2021-07-16 14:00:00,0.47365076297955294
376,49,2021-07-16 15:00:00,0.5783175170776299
377,49,2021-07-16 16:00:00,0.5584685705655849
378,49,2021-07-16 17:00:00,0.4448415823781185
379,49,2021-07-16 18:00:00,0.6330597006908211
380,49,2021-07-16 19:00:00,0.49497351746568524
381,49,2021-07-16 20:00:00,0.5654046873823105
382,49,2021-07-16 21:00:00,0.6857836886802494
383,49,2021-07-16 22:00:00,0.3556731972771776
384,49,2021-07-16 23:00:00,0.3079726874438996
385,49,2021-07-17 00:00:00,0.16516109911571422
386,49,2021-07-17 01:00:00,0.16390835145249136
387,49,2021-07-17 02:00:00,0.16902101626596022
388,49,2021-07-17 03:00:00,0.12484294014405002
389,49,2021-07-17 04:00:00,0.13165729960076122
390,49,2021-07-17 05:00:00,0.14817646516768296
391,49,2021-07-17 06:00:00,0.3379116936508007
392,49,2021-07-17 07:00:00,0.4017152950337739
393,49,2021-07-17 08:00:00,0.30766427351485404
394,49,2021-07-17 09:00:00,0.20625262863762187
395,49,2021-07-17 10:00:00,0.2777905260101398
396,49,2021-07-17 11:00:00,0.4005
397,49,2021-07-17 12:00:00,0.29667180500622314
398,49,2021-07-17 13:00:00,0.31371283113026516
399,49,2021-07-17 14:00:00,0.26477463193721285
400,49,2021-07-17 15:00:00,0.24183702104510366
401,49,2021-07-17 16:00:00,0.22211970315854118
402,49,2021-07-17 17:00:00,0.2175303220936665
403,49,2021-07-17 18:00:00,0.20673272373020085
404,49,2021-07-17 19:00:00,0.41322168288118877
405,49,2021-07-17 20:00:00,0.5574664366721925
406,49,2021-07-17 21:00:00,0.4294810157987854
407,49,2021-07-17 22:00:00,0.2403404698155324
408,49,2021-07-17 23:00:00,0.1871449610124165
409,49,2021-07-18 00:00:00,0.21744793026786585
410,49,2021-07-18 01:00:00,0.20916395422209952
411,49,2021-07-18 02:00:00,0.2727067444685081
412,49,2021-07-18 03:00:00,0.20088914020930734
413,49,2021-07-18 04:00:00,0.16907630879140387
414,49,2021-07-18 05:00:00,0.15819257872497228
415,49,2021-07-18 06:00:00,0.1909548186813633
416,49,2021-07-18 07:00:00,0.17516009390077042
417,49,2021-07-18 08:00:00,0.22776561335248705
418,49,2021-07-18 09:00:00,0.24174640901095526
419,49,2021-07-18 10:00:00,0.32806167250320367
420,49,2021-07-18 11:00:00,0.4005
421,49,2021-07-18 12:00:00,0.3076287071456512
422,49,2021-07-18 13:00:00,0.2574531319336162
423,49,2021-07-18 14:00:00,0.230525572370097
424,49,2021-07-18 15:00:00,0.20380458425278752
425,49,2021-07-18 16:00:00,0.15371128937765877
426,49,2021-07-18 17:00:00,0.14514739674337054
427,49,2021-07-18 18:00:00,0.14780987016157351
428,49,2021-07-18 19:00:00,0.30141545488093424
429,49,2021-07-18 20:00:00,0.575114279424252
430,49,2021-07-18 21:00:00,0.3412451767808013
431,49,2021-07-18 22:00:00,0.21635198853345927
432,49,2021-07-18 23:00:00,0.2548809328935611
433,49,2021-07-19 00:00:00,0.1445890039304319
434,49,2021-07-19 01:00:00,0.13762806494962274
435,49,2021-07-19 02:00:00,0.1268088559199148
436,49,2021-07-19 03:00:00,0.12483785796759689
437,49,2021-07-19 04:00:00,0.12562058444647434
438,49,2021-07-19 05:00:00,0.12863536000582712
439,49,2021-07-19 06:00:00,0.11299500286339854
440,49,2021-07-19 07:00:00,0.11156134891798432
441,49,2021-07-19 08:00:00,0.18996937043694087
442,49,2021-07-19 09:00:00,0.21377683798184757
443,49,2021-07-19 10:00:00,0.3390034151729601
444,49,2021-07-19 11:00:00,0.26042345767838304
445,49,2021-07-19 12:00:00,0.19660268609137857
446,49,2021-07-19 13:00:00,0.2172207116086116
447,49,2021-07-19 14:00:00,0.280695579221111
448,49,2021-07-19 15:00:00,0.09370249992667935
449,49,2021-07-19 16:00:00,0.1890986793078035
450,49,2021-07-19 17:00:00,0.1166354492768025
451,49,2021-07-19 18:00:00,0.14633802327265566
452,49,2021-07-19 19:00:00,0.35267969920693437
453,49,2021-07-19 20:00:00,0.48885802527619265
454,49,2021-07-19 21:00:00,0.5229607565645801
455,49,2021-07-19 22:00:00,0.7045
456,49,2021-07-19 23:00:00,0.47635633216539286
457,49,2021-07-20 00:00:00,0.2956801038885932
458,49,2021-07-20 01:00:00,0.19179423708442983
459,49,2021-07-20 02:00:00,0.16093081946939572
460,49,2021-07-20 03:00:00,0.1549641939319874
461,49,2021-07-20 04:00:00,0.14567109322723046
462,49,2021-07-20 05:00:00,0.16181493093082205
463,49,2021-07-20 06:00:00,0.16208112376638162
464,49,2021-07-20 07:00:00,0.17834071393556228
465,49,2021-07-20 08:00:00,0.2489664481970585
466,49,2021-07-20 09:00:00,0.2569271410241971
467,49,2021-07-20 10:00:00,0.23961857024122213
468,49,2021-07-20 11:00:00,0.19796329414857478
469,49,2021-07-20 12:00:00,0.25115960983195706
470,49,2021-07-20 13:00:00,0.14742925612651764
471,49,2021-07-20 14:00:00,0.26449196653258134
472,49,2021-07-20 15:00:00,0.3282642587723338
473,49,2021-07-20 16:00:00,0.3561568899616068
474,49,2021-07-20 17:00:00,0.3596788466885389
475,49,2021-07-20 18:00:00,0.3943575859381874
476,49,2021-07-20 19:00:00,0.5101954372777459
477,49,2021-07-20 20:00:00,0.6759262045881195
478,49,2021-07-20 21:00:00,0.675040755300775
479,49,2021-07-20 22:00:00,0.4938738346353629
480,49,2021-07-20 23:00:00,0.3031365849322861
481,49,2021-07-21 00:00:00,0.1729390501063761
482,49,2021-07-21 01:00:00,0.17850908838975843
483,49,2021-07-21 02:00:00,0.15451610810831193
484,49,2021-07-21 03:00:00,0.15944806960972904
485,49,2021-07-21 04:00:00,0.15790114974126274
486,49,2021-07-21 05:00:00,0.17544260576795262
487,49,2021-07-21 06:00:00,0.16660645678515873
488,49,2021-07-21 07:00:00,0.24584845149096549
489,49,2021-07-21 08:00:00,0.20960520751042946
490,49,2021-07-21 09:00:00,0.23338147594641545
491,49,2021-07-21 10:00:00,0.16722811878566154
492,49,2021-07-21 11:00:00,0.19173381251688384
493,49,2021-07-21 12:00:00,0.34659991724781103
494,49,2021-07-21 13:00:00,0.5923139528746084
495,49,2021-07-21 14:00:00,1.0440080653031125
496,49,2021-07-21 15:00:00,0.723278809738713
497,49,2021-07-21 16:00:00,0.40972359001003533
498,49,2021-07-21 17:00:00,0.3365981114689875
499,49,2021-07-21 18:00:00,0.4259541032018746
500,49,2021-07-21 19:00:00,0.6600841111317387
501,49,2021-07-21 20:00:00,0.37073862394295537
502,49,2021-07-21 21:00:00,0.319250935246406
503,49,2021-07-21 22:00:00,0.17514521163417
504,49,2021-07-21 23:00:00,0.16780604336410215
505,49,2021-07-22 00:00:00,0.15568552277865294
506,49,2021-07-22 01:00:00,0.13801470787934808
507,49,2021-07-22 02:00:00,0.1369547860820382
508,49,2021-07-22 03:00:00,0.1252769200191903
509,49,2021-07-22 04:00:00,0.15139278544908444
510,49,2021-07-22 05:00:00,0.16817120973044933
511,49,2021-07-22 06:00:00,0.21692559624901162
512,49,2021-07-22 07:00:00,0.2152234588036298
513,49,2021-07-22 08:00:00,0.2203761367396098
514,49,2021-07-22 09:00:00,0.26368554014184276
515,49,2021-07-22 10:00:00,0.18640549113126612
516,49,2021-07-22 11:00:00,0.1826858237872766
517,49,2021-07-22 12:00:00,0.15147141431242755
518,49,2021-07-22 13:00:00,0.3252048408435008
519,49,2021-07-22 14:00:00,0.3875824924442024
520,49,2021-07-22 15:00:00,0.37780805787595906
521,49,2021-07-22 16:00:00,0.34028974449782073
522,49,2021-07-22 17:00:00,0.34283636707300064
523,49,2021-07-22 18:00:00,0.29802731636740704
524,49,2021-07-22 19:00:00,0.25924614703568877
525,49,2021-07-22 20:00:00,0.5119971752541425
526,49,2021-07-22 21:00:00,0.20402736381788336
527,49,2021-07-22 22:00:00,0.19194910728582248
528,49,2021-07-22 23:00:00,0.20472421849545452
529,49,2021-07-23 00:00:00,0.20708532669448965
530,49,2021-07-23 01:00:00,0.048
531,49,2021-07-23 02:00:00,0.1130939056210647
532,49,2021-07-23 03:00:00,0.12872600530186784
533,49,2021-07-23 04:00:00,0.1332863347161381
534,49,2021-07-23 05:00:00,0.11645263443338837
535,49,2021-07-23 06:00:00,0.1506981880045435
536,49,2021-07-23 07:00:00,0.21558973182896712
537,49,2021-07-23 08:00:00,0.23583025496526594
538,49,2021-07-23 09:00:00,0.36174520088037093
539,49,2021-07-23 10:00:00,0.20772977241995075
